Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","21044"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","22628"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","21476"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","26187"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","28324"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","27019"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","27263"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","25935"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","28607"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","29188"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","29370"
"QC","Crops","5101","Eastern Africa","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","28822"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1961","1961","hg/ha","5535"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1962","1962","hg/ha","6653"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1963","1963","hg/ha","5945"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1964","1964","hg/ha","7749"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1965","1965","hg/ha","8537"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1966","1966","hg/ha","14062"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1967","1967","hg/ha","14109"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1968","1968","hg/ha","13677"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1969","1969","hg/ha","11497"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1970","1970","hg/ha","15892"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1971","1971","hg/ha","12086"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1972","1972","hg/ha","13492"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1973","1973","hg/ha","12649"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1974","1974","hg/ha","14882"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1975","1975","hg/ha","14485"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1976","1976","hg/ha","18533"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1977","1977","hg/ha","16092"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1978","1978","hg/ha","22381"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1979","1979","hg/ha","17672"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1980","1980","hg/ha","16897"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1981","1981","hg/ha","16896"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1982","1982","hg/ha","16705"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1983","1983","hg/ha","14404"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1984","1984","hg/ha","14796"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1985","1985","hg/ha","16900"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1986","1986","hg/ha","13967"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1987","1987","hg/ha","16056"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1988","1988","hg/ha","16108"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1989","1989","hg/ha","16927"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1990","1990","hg/ha","13630"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1991","1991","hg/ha","13406"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1992","1992","hg/ha","9699"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1993","1993","hg/ha","12954"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1994","1994","hg/ha","13766"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1995","1995","hg/ha","12593"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1996","1996","hg/ha","13859"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1997","1997","hg/ha","13210"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1998","1998","hg/ha","13262"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","1999","1999","hg/ha","14920"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2000","2000","hg/ha","14078"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2001","2001","hg/ha","13304"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2002","2002","hg/ha","11354"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2003","2003","hg/ha","10318"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2004","2004","hg/ha","10204"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2005","2005","hg/ha","10340"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2006","2006","hg/ha","10880"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2007","2007","hg/ha","12461"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2008","2008","hg/ha","11140"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2009","2009","hg/ha","11558"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2010","2010","hg/ha","11083"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2011","2011","hg/ha","11896"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2012","2012","hg/ha","14055"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2013","2013","hg/ha","13519"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2014","2014","hg/ha","12787"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2015","2015","hg/ha","12376"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2016","2016","hg/ha","12709"
"QC","Crops","5101","Eastern Africa","5419","Yield","236","Soybeans","2017","2017","hg/ha","12415"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1961","1961","hg/ha","580450"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1962","1962","hg/ha","535947"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1963","1963","hg/ha","601821"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1964","1964","hg/ha","545455"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1965","1965","hg/ha","623597"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1966","1966","hg/ha","574257"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1967","1967","hg/ha","613640"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1968","1968","hg/ha","591765"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1969","1969","hg/ha","635453"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1970","1970","hg/ha","591338"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1971","1971","hg/ha","609216"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1972","1972","hg/ha","639476"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1973","1973","hg/ha","645588"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1974","1974","hg/ha","638359"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1975","1975","hg/ha","570551"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1976","1976","hg/ha","607247"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1977","1977","hg/ha","644072"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1978","1978","hg/ha","655797"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1979","1979","hg/ha","672855"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1980","1980","hg/ha","647706"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1981","1981","hg/ha","662909"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1982","1982","hg/ha","695829"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1983","1983","hg/ha","647604"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1984","1984","hg/ha","648746"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1985","1985","hg/ha","627381"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1986","1986","hg/ha","679623"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1987","1987","hg/ha","679167"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1988","1988","hg/ha","673422"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1989","1989","hg/ha","685598"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1990","1990","hg/ha","665691"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1991","1991","hg/ha","684355"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1992","1992","hg/ha","734434"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1993","1993","hg/ha","650999"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1994","1994","hg/ha","654666"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1995","1995","hg/ha","691871"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1996","1996","hg/ha","695434"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1997","1997","hg/ha","719445"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1998","1998","hg/ha","721950"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","1999","1999","hg/ha","676565"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2000","2000","hg/ha","676638"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2001","2001","hg/ha","715926"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2002","2002","hg/ha","713178"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2003","2003","hg/ha","731054"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2004","2004","hg/ha","739977"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2005","2005","hg/ha","732415"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2006","2006","hg/ha","740780"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2007","2007","hg/ha","694908"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2008","2008","hg/ha","709538"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2009","2009","hg/ha","692576"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2010","2010","hg/ha","698336"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2011","2011","hg/ha","676558"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2012","2012","hg/ha","659135"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2013","2013","hg/ha","671952"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2014","2014","hg/ha","691964"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2015","2015","hg/ha","658560"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2016","2016","hg/ha","616901"
"QC","Crops","5101","Eastern Africa","5419","Yield","156","Sugar cane","2017","2017","hg/ha","582342"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1961","1961","hg/ha","3701"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1962","1962","hg/ha","3661"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1963","1963","hg/ha","3828"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1964","1964","hg/ha","4238"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1965","1965","hg/ha","3556"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1966","1966","hg/ha","3827"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1967","1967","hg/ha","4363"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1968","1968","hg/ha","4793"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1969","1969","hg/ha","4550"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1970","1970","hg/ha","4858"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1971","1971","hg/ha","5033"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1972","1972","hg/ha","5775"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1973","1973","hg/ha","5125"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1974","1974","hg/ha","5424"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1975","1975","hg/ha","5509"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1976","1976","hg/ha","6409"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1977","1977","hg/ha","6228"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1978","1978","hg/ha","5821"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1979","1979","hg/ha","5728"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1980","1980","hg/ha","6792"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1981","1981","hg/ha","5747"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1982","1982","hg/ha","5880"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1983","1983","hg/ha","6044"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1984","1984","hg/ha","5491"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1985","1985","hg/ha","5775"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1986","1986","hg/ha","5613"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1987","1987","hg/ha","5265"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1988","1988","hg/ha","5740"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1989","1989","hg/ha","4662"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1990","1990","hg/ha","5693"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1991","1991","hg/ha","5282"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1992","1992","hg/ha","4263"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1993","1993","hg/ha","5374"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1994","1994","hg/ha","4874"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1995","1995","hg/ha","4874"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1996","1996","hg/ha","6176"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1997","1997","hg/ha","6100"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1998","1998","hg/ha","6619"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","1999","1999","hg/ha","7006"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2000","2000","hg/ha","7066"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2001","2001","hg/ha","7787"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2002","2002","hg/ha","7154"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2003","2003","hg/ha","7796"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2004","2004","hg/ha","7621"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2005","2005","hg/ha","7561"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2006","2006","hg/ha","7295"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2007","2007","hg/ha","7309"
"QC","Crops","5101","Eastern Africa","5419","Yield","267","Sunflower seed","2008","2008","hg/ha","8178"
